_fid,abschluss,adresse_ort,adresse_strasse_hausnr,ansprechp_klasse_1,ansprechp_klasse_5,ansprechp_buero,schueler_gesamt,anzahl_schueler_gesamt,auszeichnung,bezirk,bilingual,einzugsgebiet,fax,ferienbetreuung_anteil,foerderart,fremdsprache,fremdsprache_mit_klasse,ganztagsform,is_rebbz,kantine_vorh,kapitelbezeichnung,kernunterricht,kernzeitbetreuung,kiosk_vorh,lgv_standortk_erwachsenenbildung,mittagspause,name_schulleiter,name_stellv_schulleiter,name_oberstufenkoordinator,name_verwaltungsleitung,nutzung_kantine_anteil,oberstufenprofil,offenetuer,rebbz_homepage,rechtsform,schueleranzahl_schuljahr,schuelerzeitung,schul_email,schul_homepage,schul_icon,schulnummer,schul_telefonnr,schulaufsicht,schulart,schulinspektion_link,schulische_ausrichtung,schulname,schulpartnerschaft,schulportrait,schultyp,schulwahl_wohnort,schwerpunktschule,sozialindex,sprachzertifikat,stadtteil,standort_id,standortkl1,standortkl5,standortoberstufe,vegetarisch,wahlmoeglichkeit_essen,zuegigkeit_kl_1,zuegigkeit_kl_5,zustaendiges_rebbz,the_geom,coordinate_reference_system,traegerschaft,latitude,longitude,school_type,traeger_typ,data_source,data_retrieved
DE.HH.UP_STAATLICHE_SCHULEN_954917,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,21073 Hamburg,Eißendorfer Straße 26,,Thomas Dold,Senay Türkyilmaz,1753.0,1753 an 2 Standorten,,Harburg,,,+49 40 428 871-272,,,Englisch|Französisch|Französisch|Latein|Latein|Spanisch|Spanisch,Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  6|Latein ab Klasse  11|Latein ab Klasse  6|Spanisch ab Klasse  11|Spanisch ab Klasse  6,GTS teilweise gebunden,True,,Stadtteilschulen,,,,No,,Jochen Fritz,Lars Freitag,Bastian Bänsch,Olga Fliorent,,,,http://rebbz-harburg.hamburg.de/,staatlich,2024.0,,goethe-schule-harburg@bsfb.hamburg.de,https://goethe-schule-harburg.de,,5070-0,+49 40 428 871-0,Susanne von Stebut,Stadtteilschule,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-harburg,,Goethe-Schule-Harburg,,,Hauptstandort,,True,Stufe 3,,Harburg,492,,,,,,,8,ReBBZ Harburg,POINT (9.973932 53.460168),EPSG:4326,Staatlich,53.45630637177261,9.98227785273939,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954918,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,21073 Hamburg,Bunatwiete 20,,Thomas Dold,Senay Türkyilmaz,,1753 an 2 Standorten,,Harburg,,,+49 40 428 871-272,,,Englisch|Französisch|Französisch|Latein|Latein|Spanisch|Spanisch,Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  6|Latein ab Klasse  11|Latein ab Klasse  6|Spanisch ab Klasse  11|Spanisch ab Klasse  6,GTS teilweise gebunden,True,,Stadtteilschulen,,,,No,,Jochen Fritz,Lars Freitag,Bastian Bänsch,Olga Fliorent,,,,http://rebbz-harburg.hamburg.de/,staatlich,,,goethe-schule-harburg@bsfb.hamburg.de,https://goethe-schule-harburg.de,,5070-1,+49 40 428 871-0,Susanne von Stebut,Stadtteilschule,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-harburg,,Goethe-Schule-Harburg,,,Zweigstelle,,,Stufe 3,,Harburg,681,,,,,,,,ReBBZ Harburg,POINT (9.982278 53.456306),EPSG:4326,Staatlich,53.46016810028507,9.973932218473074,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954918,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,21073 Hamburg,Bunatwiete 20,,Thomas Dold,Senay Türkyilmaz,,1753 an 2 Standorten,,Harburg,,,+49 40 428 871-272,,,Englisch|Französisch|Französisch|Latein|Latein|Spanisch|Spanisch,Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  6|Latein ab Klasse  11|Latein ab Klasse  6|Spanisch ab Klasse  11|Spanisch ab Klasse  6,GTS teilweise gebunden,True,,Stadtteilschulen,,,,No,,Jochen Fritz,Lars Freitag,Bastian Bänsch,Olga Fliorent,,,,http://rebbz-harburg.hamburg.de/,staatlich,,,goethe-schule-harburg@bsfb.hamburg.de,https://goethe-schule-harburg.de,,5070-1,+49 40 428 871-0,Susanne von Stebut,Stadtteilschule,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-harburg,,Goethe-Schule-Harburg,,,Zweigstelle,,,Stufe 3,,Harburg,681,,,,,,,,ReBBZ Harburg,POINT (9.982278 53.456306),EPSG:4326,Staatlich,53.45630637177261,9.98227785273939,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954919,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,20144 Hamburg,Bogenstraße 36,,Birgit Langlo,Anja Kerber,840.0,1180 an 2 Standorten,,Eimsbüttel,,,+49 40 428 97-8157,,,Chinesisch|Chinesisch|Englisch|Französisch|Französisch|Latein|Spanisch|Spanisch,Chinesisch ab Klasse  11|Chinesisch ab Klasse  7|Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  7|Latein ab Klasse  11|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS voll gebunden,True,,Stadtteilschulen,,,,No,,Nicole Boutez,,Herr Deger,,,,,http://rebbz-eimsbuettel.hamburg.de/,staatlich,2024.0,,ida-ehre-schule@bsfb.hamburg.de,https://ida.hamburg.de,,5071-0,+49 40 428 97-80,Ilka Jasper,Stadtteilschule,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-eimsbuettel,,Ida Ehre Schule,,,Hauptstandort,,True,Stufe 4,,Harvestehude,493,,,,,,,6,ReBBZ Eimsbüttel,POINT (9.973683 53.574250),EPSG:4326,Staatlich,53.57424985060089,9.97368258681041,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954919,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,20144 Hamburg,Bogenstraße 36,,Birgit Langlo,Anja Kerber,840.0,1180 an 2 Standorten,,Eimsbüttel,,,+49 40 428 97-8157,,,Chinesisch|Chinesisch|Englisch|Französisch|Französisch|Latein|Spanisch|Spanisch,Chinesisch ab Klasse  11|Chinesisch ab Klasse  7|Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  7|Latein ab Klasse  11|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS voll gebunden,True,,Stadtteilschulen,,,,No,,Nicole Boutez,,Herr Deger,,,,,http://rebbz-eimsbuettel.hamburg.de/,staatlich,2024.0,,ida-ehre-schule@bsfb.hamburg.de,https://ida.hamburg.de,,5071-0,+49 40 428 97-80,Ilka Jasper,Stadtteilschule,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-eimsbuettel,,Ida Ehre Schule,,,Hauptstandort,,True,Stufe 4,,Harvestehude,493,,,,,,,6,ReBBZ Eimsbüttel,POINT (9.973683 53.574250),EPSG:4326,Staatlich,53.58010731566279,9.977397004223567,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954920,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,20251 Hamburg,Lehmweg 14,,Birgit Langlo,Anja Kerber,340.0,1180 an 2 Standorten,,Hamburg-Nord,,,+49 40 428 97-8157,,,Chinesisch|Chinesisch|Englisch|Französisch|Französisch|Latein|Spanisch|Spanisch,Chinesisch ab Klasse  11|Chinesisch ab Klasse  7|Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  7|Latein ab Klasse  11|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS voll gebunden,True,,Stadtteilschulen,,,,No,,Nicole Boutez,,Herr Deger,,,,,http://rebbz-eimsbuettel.hamburg.de/,staatlich,2024.0,,ida-ehre-schule@bsfb.hamburg.de,https://ida.hamburg.de,,5071-1,+49 40 428 97-80,Ilka Jasper,Stadtteilschule,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-eimsbuettel,,Ida Ehre Schule,,,Zweigstelle,,,Stufe 4,,Hoheluft-Ost,682,,,,,,,,ReBBZ Eimsbüttel,POINT (9.977397 53.580107),EPSG:4326,Staatlich,53.57424985060089,9.97368258681041,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954920,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,20251 Hamburg,Lehmweg 14,,Birgit Langlo,Anja Kerber,340.0,1180 an 2 Standorten,,Hamburg-Nord,,,+49 40 428 97-8157,,,Chinesisch|Chinesisch|Englisch|Französisch|Französisch|Latein|Spanisch|Spanisch,Chinesisch ab Klasse  11|Chinesisch ab Klasse  7|Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  7|Latein ab Klasse  11|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS voll gebunden,True,,Stadtteilschulen,,,,No,,Nicole Boutez,,Herr Deger,,,,,http://rebbz-eimsbuettel.hamburg.de/,staatlich,2024.0,,ida-ehre-schule@bsfb.hamburg.de,https://ida.hamburg.de,,5071-1,+49 40 428 97-80,Ilka Jasper,Stadtteilschule,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-eimsbuettel,,Ida Ehre Schule,,,Zweigstelle,,,Stufe 4,,Hoheluft-Ost,682,,,,,,,,ReBBZ Eimsbüttel,POINT (9.977397 53.580107),EPSG:4326,Staatlich,53.58010731566279,9.977397004223567,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954921,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,21109 Hamburg,Neuenfelder Straße 106,,Olaf Gent,Barbara Bruhn,1044.0,1044 an 1 Standort,,Hamburg-Mitte,,,+49 40 428 852-254,,,Arabisch|Englisch|Italienisch|Spanisch|Spanisch|Türkisch,Arabisch ab Klasse  11|Englisch ab Klasse  5|Italienisch ab Klasse  11|Spanisch ab Klasse  11|Spanisch ab Klasse  7|Türkisch ab Klasse  7,offen,True,,Stadtteilschulen,,,,No,,Oliver Lahtz,Simone Schachtschneider,Frau Hiddemann-Swantusch,,,,,http://rebbz-wilhelmsburg.hamburg.de/,staatlich,2024.0,,nelson-mandela-schule@bsfb.hamburg.de,https://nms-kirchdorf.de,,5072-0,+49 40 428 852-0,Ralf Stolle,Stadtteilschule,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-hamburg-mitte,,Nelson-Mandela-Schule im Stadtteil Kirchdorf,,,Hauptstandort,,,Stufe 2,,Wilhelmsburg,494,,,,,,,5,ReBBZ Wilhelmsburg,POINT (10.013895 53.493158),EPSG:4326,Staatlich,53.49315831638349,10.013894935596587,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954923,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22309 Hamburg,Gropiusring 43,Milena Janssen,Stephanie Wendt,Peggy Henning,902.0,902 an 1 Standort,,Wandsbek,,,+49 40 428 96 39-62,15.05 %,,Englisch|Farsi|Farsi|Spanisch|Spanisch|Türkisch,Englisch ab Klasse  1|Farsi ab Klasse  3|Farsi ab Klasse  5|Spanisch ab Klasse  6|Spanisch ab Klasse  7|Türkisch ab Klasse  6,offen,True,,Langformschulen,,Klassenstufe 1  90%|Klassenstufe 2  70%|Klassenstufe 3  84%|Klassenstufe 4  79%,,No,,Britta Schmoecker,Susanne Mühlenmeier,Barbara Jaecks,Bianca Laski,,,,http://rebbz-wandsbek-sued.hamburg.de/,staatlich,2024.0,,schule-am-see@bsfb.hamburg.de,https://amsee.hamburg.de,,5075-0,+49 40 428 96 39-50,Stephan Krösser,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-wandsbek,,Schule am See,,,Hauptstandort,,,Stufe 1,,Steilshoop,477,,,,,,4,4,ReBBZ Wandsbek-Süd,POINT (10.056709 53.614499),EPSG:4326,Staatlich,53.61449904491476,10.056709029721873,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954924,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22761 Hamburg,Bei der Paul-Gerhardt-Kirche 1,Dr. Julia Hellmer,Ulrike Baden,,937.0,1680 an 2 Standorten,,Altona,,,+49 40 428 98 21 30,67.56 %,,Englisch|Englisch|Französisch|Spanisch|Spanisch|Türkisch,Englisch ab Klasse  1|Englisch ab Klasse  5|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7|Türkisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  95%|Klassenstufe 2  96%|Klassenstufe 3  93%|Klassenstufe 4  93%,,No,,Tim Hagener,Christian Scheithe,Simona Kramer,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,max-brauer-schule@bsfb.hamburg.de,http://www.maxbrauerschule.de,,5076-0,+49 40 428 98 20,Lars Holster,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-altona,,Max-Brauer-Schule,,,Hauptstandort,,,Stufe 5,,Bahrenfeld,466,,,,,,5,6,ReBBZ Altona,POINT (9.922017 53.561086),EPSG:4326,Staatlich,53.561085955575315,9.922017265302438,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954924,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22761 Hamburg,Bei der Paul-Gerhardt-Kirche 1,Dr. Julia Hellmer,Ulrike Baden,,937.0,1680 an 2 Standorten,,Altona,,,+49 40 428 98 21 30,67.56 %,,Englisch|Englisch|Französisch|Spanisch|Spanisch|Türkisch,Englisch ab Klasse  1|Englisch ab Klasse  5|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7|Türkisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  95%|Klassenstufe 2  96%|Klassenstufe 3  93%|Klassenstufe 4  93%,,No,,Tim Hagener,Christian Scheithe,Simona Kramer,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,max-brauer-schule@bsfb.hamburg.de,http://www.maxbrauerschule.de,,5076-0,+49 40 428 98 20,Lars Holster,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-altona,,Max-Brauer-Schule,,,Hauptstandort,,,Stufe 5,,Bahrenfeld,466,,,,,,5,6,ReBBZ Altona,POINT (9.922017 53.561086),EPSG:4326,Staatlich,53.55908068197076,9.920947055932679,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954925,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22763 Hamburg,Daimlerstraße 40,Dr. Julia Hellmer,Ulrike Baden,,743.0,1680 an 2 Standorten,,Altona,,,+49 40 428 98 21 30,67.56 %,,Englisch|Englisch|Französisch|Spanisch|Spanisch|Türkisch,Englisch ab Klasse  1|Englisch ab Klasse  5|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7|Türkisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  95%|Klassenstufe 2  96%|Klassenstufe 3  93%|Klassenstufe 4  93%,,No,,Tim Hagener,Christian Scheithe,Simona Kramer,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,max-brauer-schule@bsfb.hamburg.de,http://www.maxbrauerschule.de,,5076-1,+49 40 428 98 20,Lars Holster,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-altona,,Max-Brauer-Schule,,,Zweigstelle,,,Stufe 5,,Ottensen,685,,,,,,,,ReBBZ Altona,POINT (9.920947 53.559081),EPSG:4326,Staatlich,53.561085955575315,9.922017265302438,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954925,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22763 Hamburg,Daimlerstraße 40,Dr. Julia Hellmer,Ulrike Baden,,743.0,1680 an 2 Standorten,,Altona,,,+49 40 428 98 21 30,67.56 %,,Englisch|Englisch|Französisch|Spanisch|Spanisch|Türkisch,Englisch ab Klasse  1|Englisch ab Klasse  5|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7|Türkisch ab Klasse  7,GTS teilweise gebunden,True,,Langformschulen,,Klassenstufe 1  95%|Klassenstufe 2  96%|Klassenstufe 3  93%|Klassenstufe 4  93%,,No,,Tim Hagener,Christian Scheithe,Simona Kramer,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,max-brauer-schule@bsfb.hamburg.de,http://www.maxbrauerschule.de,,5076-1,+49 40 428 98 20,Lars Holster,Grundschule|Stadtteilschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-altona,,Max-Brauer-Schule,,,Zweigstelle,,,Stufe 5,,Ottensen,685,,,,,,,,ReBBZ Altona,POINT (9.920947 53.559081),EPSG:4326,Staatlich,53.55908068197076,9.920947055932679,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954926,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22587 Hamburg,Frahmstraße 15,,Daniela Gäthje,Bettina Puschmann,1171.0,1171 an 1 Standort,,Altona,,,+49 40 428 828 245,,,Englisch|Französisch|Spanisch|Spanisch,Englisch ab Klasse  5|Französisch ab Klasse  6|Spanisch ab Klasse  11|Spanisch ab Klasse  6,GTS teilweise gebunden,True,True,Stadtteilschulen,Montag von 8:00 Uhr - 13:45 Uhr |Dienstag von 8:00 Uhr - 15:45 Uhr |Mittwoch von 8:00 Uhr - 13:45 Uhr |Donnerstag von 8:00 Uhr - 15:25 Uhr |Freitag von 8:00 Uhr - 13:45 Uhr (0),,True,No,"11:30 Uhr, 45 min (Jg. 5 - Di, Do als Klassenessen organisiert. Das Essen wird vorher zubereitet und geliefert.)|11:30 Uhr, 45 min (Jgg. 6-13 Pausenangebote)",Philip Reuter,Elke Pagel,Tim Ellmers,,25 %,"“Der kreative Mensch“;Ausdrucks- und Gestaltungsmöglichkeiten vielfältigster Art und mit verschiedenen Medien entwickeln, Wahrnehmungsprozesse analysieren, künstlerische Prozesse und kulturhistorische Betrachtungsweisen reflektieren, professionell präsentieren.,Bildende Kunst, Geschichte,Philosophie oder Psychologie,Präsentationstechniken, Ausstellungsorganisation, Kulturmanagement|“Sport und Gesundheit“;Praktische und theoretische Fähigkeiten in unterschiedlichen Sportarten vermitteln, das Anleiten und Trainieren von Sportgruppen, Sportveranstaltungen managen, grundlegende biologische und gesellschaftliche Bezüge zum Sport herstellen.,Sport, Biologie,PGW,Anleitung von Gruppen, Übungsleiterschein erwerben, Management von Veranstaltungen|“Die Zukunft gestalten“;Ziel ist die Verbindung von Nachhaltigkeitsaspekten mit unserer gesellschaftlichen Entwicklung,Geografie,Theater, Biologie,Wissenschaftspropädeutische Arbeit|“Die Zukunft des Menschen“;Auf ausgewählte Problembereiche der Ökologie naturwissenschaftliche Methoden anwenden und Szenarien entwickeln.,Biologie,PGW, Chemie,Wissenschaftspropädeutisches Arbeiten, Informationsverarbeitung, Präsentationstechniken.|“Globalisierung“;Möglichkeiten und Grenzen naturwissenschaftlicher Forschung und technologischer Entwicklung zu Globalkonflikten der Erde kennenlernen und beurteilen.,PGW,Wirtschaft, Philosophie, Bildende Kunst,Zusammenarbeit mit außerschulischen Partnern und Experimente organisieren.","45626, 10-14 Uhr, Frahmstr. 15 a/b",http://rebbz-altona-west.hamburg.de/,staatlich,2024.0,,stadtteilschule-blankenese@bsfb.hamburg.de,https://stadtteilschule-blankenese.de,,5077-0,+49 40 428 828 0,Stefan Möller,Stadtteilschule,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-altona,Musik /Kunst| Gesellschaftswissenschaft,Stadtteilschule Blankenese,"Polen Jg 11 gegenseitige Begegnung|Frankreich Jg 8, 9 gegenseitige Begegnung",,Hauptstandort,,True,Stufe 5,Cambrigde-Certificate (Englisch),Blankenese,459,,Frahmstraße 15,,5 vegetarische Essen pro Woche,False,,6,ReBBZ Altona-West,POINT (9.822319 53.563790),EPSG:4326,Staatlich,53.56379046509572,9.822318636452998,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954927,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22399 Hamburg,Schulbergredder 21,,Thomas Köpke,Katrin Rösner,514.0,1012 an 2 Standorten,,Wandsbek,,,+49 40 428 829-322,,,Englisch|Französisch|Französisch|Spanisch|Spanisch,Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS voll gebunden,True,,Stadtteilschulen,,,,No,,Dorothee Wohlers,Verena Benze,Jan Lobert,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,stadtteilschule-poppenbuettel@bsfb.hamburg.de,https://stadtteilschule-poppenbuettel.hamburg.de,,5079-0,+49 40 428 829-311,Kirsten Fuhrmann,Stadtteilschule,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-wandsbek,,Stadtteilschule Poppenbüttel,,,Hauptstandort,,True,Stufe 4,,Poppenbüttel,461,,,,,,,5,ReBBZ Wandsbek-Nord,POINT (10.080053 53.658567),EPSG:4326,Staatlich,53.658567138873224,10.08005312561579,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954927,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22399 Hamburg,Schulbergredder 21,,Thomas Köpke,Katrin Rösner,514.0,1012 an 2 Standorten,,Wandsbek,,,+49 40 428 829-322,,,Englisch|Französisch|Französisch|Spanisch|Spanisch,Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS voll gebunden,True,,Stadtteilschulen,,,,No,,Dorothee Wohlers,Verena Benze,Jan Lobert,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,stadtteilschule-poppenbuettel@bsfb.hamburg.de,https://stadtteilschule-poppenbuettel.hamburg.de,,5079-0,+49 40 428 829-311,Kirsten Fuhrmann,Stadtteilschule,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-wandsbek,,Stadtteilschule Poppenbüttel,,,Hauptstandort,,True,Stufe 4,,Poppenbüttel,461,,,,,,,5,ReBBZ Wandsbek-Nord,POINT (10.080053 53.658567),EPSG:4326,Staatlich,53.64515052919635,10.050667561958681,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
DE.HH.UP_STAATLICHE_SCHULEN_954928,Allgemeine Hochschulreife|erster allgemeinbildender Schulabschluss|Erweiterter erster allgemeinbildender Schulabschluss|mittlerer Schulabschluss|schulischer Teil der Fachhochschulreife,22339 Hamburg,Poppenbüttler Stieg 7,,Thomas Köpke,Katrin Rösner,498.0,1012 an 2 Standorten,,Wandsbek,,,+49 40 428 829-322,,,Englisch|Französisch|Französisch|Spanisch|Spanisch,Englisch ab Klasse  5|Französisch ab Klasse  11|Französisch ab Klasse  7|Spanisch ab Klasse  11|Spanisch ab Klasse  7,GTS voll gebunden,True,,Stadtteilschulen,,,,No,,Dorothee Wohlers,Verena Benze,Jan Lobert,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,stadtteilschule-poppenbuettel@bsfb.hamburg.de,https://stadtteilschule-poppenbuettel.hamburg.de,,5079-1,+49 40 428 829-311,Kirsten Fuhrmann,Stadtteilschule,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/weiterfuehrende-schulen-wandsbek,,Stadtteilschule Poppenbüttel,,,Zweigstelle,,,Stufe 4,,Hummelsbüttel,689,,,,,,,5,ReBBZ Wandsbek-Nord,POINT (10.050668 53.645151),EPSG:4326,Staatlich,53.658567138873224,10.08005312561579,Stadtteilschule,Sonstige,Transparenzportal Hamburg,2026-02-04
